ID,depth,table,price,x,y,z,quality
3112,64.8,56.2,3323,5.82,5.98,3.82,GVVS2_0.81_Fair
46705,64.8,57,1792,5.65,5.59,3.64,FSI2_0.7_Fair
39947,64.8,57,492,3.9,3.94,2.54,FVVS1_0.24_Good
46819,64.8,57,1808,5.49,5.59,3.59,HSI1_0.7_Fair
2420,64.8,57,3180,6.12,6.07,3.95,HSI1_0.91_Fair
53595,64.8,57,2699,5.67,5.81,3.71,HVVS2_0.76_Fair
9207,64.8,57,4551,6.73,6.69,4.35,ISI2_1.26_Fair
26190,64.8,58,15540,7.98,7.89,5.14,DSI1_2_Fair
11476,64.8,58,5013,6.23,6.27,4.05,DSI1_1_Good
36946,64.8,58,478,3.83,3.85,2.49,DVVS1_0.23_Good
41564,64.8,58,1237,5.07,5.02,3.27,ESI1_0.51_Fair
8852,64.8,58,4480,6.34,6.29,4.09,ESI1_1.01_Fair
47951,64.8,58,1917,4.97,5,3.23,EVVS2_0.5_Good
25096,64.8,58,13622,7.5,7.46,4.85,FSI1_1.72_Fair
9395,64.8,58,4586,6.26,6.21,4.04,FSI1_1_Fair
17189,64.8,58,6863,6.22,6.28,4.05,FVVS2_1.02_Fair
49041,64.8,58,2055,5.6,5.57,3.62,GSI2_0.71_Fair
6965,64.8,58,4149,6.24,6.29,4.06,HSI2_1.01_Good
8198,64.8,58,4368,6.61,6.56,4.27,HSI2_1.2_Fair
4112,64.8,58,3538,6.07,6.03,3.92,HVS2_0.9_Fair
15080,64.8,58,6061,6.9,6.83,4.45,ISI1_1.32_Fair
16840,64.8,58,6717,7.05,7.15,4.6,ISI2_1.5_Fair
13700,64.8,58,5600,6.6,6.65,4.29,IVS1_1.2_Good
10031,64.8,58,416,4.24,4.16,2.72,JVS2_0.3_Fair
4762,64.8,59,3689,6.1,6.03,3.93,DSI1_0.9_Fair
11273,64.8,59,4972,6.34,6.26,4.08,EVS2_1.01_Fair
12625,64.8,59,5292,6.29,6.24,4.06,FSI1_1_Fair
48171,64.8,59,1944,5.11,5.05,3.29,FSI1_0.54_Fair
12491,64.8,59,5255,6.33,6.23,4.07,FSI1_1.02_Fair
14438,64.8,59,5829,6.17,6.23,4.02,FVS1_1_Good
48756,64.8,59,2016,5.65,5.56,3.63,GSI1_0.7_Fair
49079,64.8,59,2060,5.63,5.6,3.64,GSI1_0.74_Fair
19202,64.8,59,7950,7.38,7.19,4.72,GSI2_1.56_Fair
1413,64.8,59,2968,6.52,6.42,4.19,HI1_1.13_Fair
4282,64.8,59,3584,6.23,6.14,4.01,ISI1_1_Fair
26934,64.8,59,16970,8.93,8.73,5.72,ISI2_3_Fair
3009,64.8,60,3304,6.23,6.18,4.02,DSI2_1_Fair
49826,64.8,60,2167,5.57,5.54,3.6,FSI1_0.7_Fair
25226,64.8,60,13825,8.11,8,5.22,FSI2_2.14_Fair
11021,64.8,60,4916,6.55,6.59,4.26,HSI2_1.2_Fair
20569,64.8,60,8879,7.18,7.1,4.63,IVS2_1.51_Fair
15234,64.8,61,6115,6.26,6.21,4.04,FVS1_1_Fair
27131,64.8,61,17329,10,9.85,6.43,HI1_4.13_Fair
10790,64.8,62,4861,6.22,6.13,4,HVS2_1_Fair
26578,64.8,62,16287,7.92,7.82,5.1,ISI1_2.01_Ideal
48670,64.8,63,2002,5.63,5.51,3.61,ESI2_0.71_Fair
7955,64.8,67,4320,7.16,7,4.64,FI1_1.45_Fair
15507,64.9,52,6210,6.24,6.33,4.08,FVS2_1_Fair
13243,64.9,53,5469,6.27,6.3,4.08,DSI1_1_Good
52493,64.9,53,2523,5.84,5.75,3.76,DSI2_0.77_Good
18499,64.9,53,7534,7.28,7.24,4.71,HVS2_1.51_Fair
41336,64.9,54,1215,4.94,4.92,3.2,EVS2_0.48_Fair
10788,64.9,54,4860,6.04,6.08,3.93,GVS2_0.91_Fair
39753,64.9,54,1094,5.01,4.98,3.24,HSI1_0.5_Fair
43658,64.9,54,1435,5.63,5.53,3.62,JVS2_0.71_Fair
23685,64.9,55,11739,7.25,7.14,4.67,GVS1_1.51_Fair
6842,64.9,55,4123,6.49,6.56,4.24,JSI1_1.13_Fair
51729,64.9,55.2,2401,5.75,5.82,3.76,GSI2_0.78_Fair
8352,64.9,56,4398,6.39,6.34,4.13,DSI2_1.04_Fair
5006,64.9,56,3743,6.12,6.18,3.99,ESI1_0.9_Fair
43218,64.9,56,1397,5.01,4.95,3.23,EVS2_0.5_Fair
2568,64.9,56,3210,6.08,6.05,3.94,FSI2_0.91_Fair
14471,64.9,56,5840,6.26,6.31,4.08,FVS2_1_Fair
51684,64.9,56,2398,6.2,6.14,4.01,GI1_1_Fair
1247,64.9,56,2945,5.95,5.98,3.87,GSI1_0.85_Good
10908,64.9,56,4887,6.27,6.21,4.05,GVS2_1.01_Fair
7696,64.9,56,4276,6.24,6.31,4.07,HSI1_1_Good
6877,64.9,56,4129,6.33,6.25,4.08,HSI2_1.01_Fair
22147,64.9,56,10184,7.88,7.81,5.09,HSI2_2.01_Fair
22146,64.9,56,10184,7.88,7.81,5.09,HSI2_2.01_Fair
49727,64.9,56,2152,5.68,5.56,3.65,HVS1_0.7_Fair
48500,64.9,56,1981,5.49,5.51,3.57,HVS2_0.7_Fair
5302,64.9,56,3801,6.29,6.2,4.07,IVS1_1.01_Fair
18077,64.9,56,7303,7.28,7.21,4.7,IVVS2_1.52_Fair
50954,64.9,56,2322,6.17,6.12,3.99,JI1_0.95_Fair
3840,64.9,57,3473,6.03,5.98,3.9,DSI2_0.9_Fair
17961,64.9,57,7258,7.99,7.82,5.14,FI1_2_Fair
10688,64.9,57,4844,6.25,6.32,4.08,FSI1_1_Good
1424,64.9,57,2971,6.13,6.08,3.96,FSI1_0.91_Fair
20302,64.9,57,8714,7.51,7.41,4.84,FSI2_1.71_Fair
45072,64.9,57,1643,5.2,5.25,3.39,FVS2_0.59_Good
39944,64.9,57,492,4.13,4.16,2.69,FVVS2_0.28_Good
30341,64.9,57,727,5.01,4.97,3.24,GI1_0.5_Fair
1677,64.9,57,3027,6.29,6.2,4.05,GSI2_1_Fair
42068,64.9,57,1271,4.98,4.94,3.22,GVS1_0.5_Fair
52192,64.9,57,2479,5.55,5.54,3.6,GVS2_0.7_Fair
17101,64.9,57,6818,6.21,6.28,4.05,GVVS2_1_Very Good
19475,64.9,57,8112,7.08,7.15,4.62,HSI1_1.5_Good
35966,64.9,58,476,3.95,3.97,2.57,EVVS2_0.25_Good
596,64.9,58,2838,5.83,5.79,3.77,FSI1_0.82_Fair
37867,64.9,58,1003,4.81,4.77,3.11,FSI1_0.46_Fair
2109,64.9,58,3117,6.1,6.04,3.94,FSI1_0.92_Fair
48871,64.9,58,2035,5.46,5.59,3.59,FSI2_0.7_Fair
41411,64.9,58,1225,4.99,4.9,3.21,FVS2_0.5_Fair
17561,64.9,58,7069,8.15,8.12,5.28,GI1_2.25_Fair
13825,64.9,58,5633,6.36,6.33,4.12,GVS1_1.04_Fair
45830,64.9,58,1712,5,4.95,3.23,GVVS2_0.5_Fair
3956,64.9,58,3504,7.18,7.13,4.65,HI1_1.52_Fair
1823,64.9,58,3057,5.82,5.77,3.76,HSI1_0.82_Fair
15264,64.9,58,6129,7.16,7.13,4.64,HSI2_1.52_Fair
24864,64.9,58,13278,8.46,8.43,5.48,HSI2_2.5_Fair
24863,64.9,58,13278,8.46,8.43,5.48,HSI2_2.5_Fair
18202,64.9,58,7388,7.23,7.19,4.68,HSI2_1.52_Fair
17881,64.9,58,7216,6.57,6.53,4.25,HVS1_1.18_Ideal
12234,64.9,58,5198,6.64,6.55,4.28,ISI1_1.19_Fair
7628,64.9,58,4263,6.17,6.22,4.02,IVS1_1.01_Fair
52854,64.9,58,2577,5.9,5.84,3.81,IVS2_0.83_Fair
14921,64.9,58,6006,7.09,7.03,4.58,JSI1_1.5_Fair
3606,64.9,58,3427,6.29,6.23,4.06,JSI1_1_Fair
10000,64.9,59,4704,6.2,6.13,4,DSI1_1_Fair
43156,64.9,59,1389,4.89,4.94,3.19,EVS2_0.5_Good
40420,64.9,59,1134,5.58,5.53,3.61,FI1_0.7_Fair
1746,64.9,59,3039,5.56,5.59,3.62,FVS1_0.7_Fair
25749,64.9,59,14687,7.85,7.99,5.14,GSI2_2.03_Fair
13474,64.9,59,5533,7.19,7.15,4.65,GSI2_1.52_Fair
1598,64.9,59,3011,6.61,6.54,4.27,JI1_1.2_Fair
23055,64.9,60,11087,7.14,7.2,4.65,DSI1_1.51_Good
5571,64.9,60,3861,6.43,6.39,4.16,ESI2_1.08_Fair
6931,64.9,60,4140,6.2,6.25,4.04,FSI2_1.01_Good
8251,64.9,60,4375,6.7,6.63,4.32,FSI2_1.24_Fair
5653,64.9,60,3881,6.7,6.62,4.32,HSI2_1.26_Fair
2992,64.9,60,3302,6.46,6.32,4.15,JSI2_1.08_Fair
25167,64.9,60,13744,7.82,7.78,5.06,JVS2_2.01_Fair
6846,64.9,61,4124,5.91,5.99,3.86,GVS2_0.9_Good
9990,64.9,61,4704,7.14,7.09,4.62,ISI2_1.5_Fair
20463,64.9,61,8807,8.76,8.66,5.65,JI1_2.74_Fair
51228,64.9,64,2352,5.57,5.5,3.59,DSI1_0.7_Fair
8674,64.9,65,4455,6.31,6.18,4.05,GVS1_1_Fair
51612,65,53,2394,5.61,5.56,3.63,FSI2_0.7_Ideal
53025,65,54,2600,5.56,5.52,3.6,ESI2_0.7_Fair
42990,65,54,1367,4.95,4.9,3.2,GVVS2_0.48_Fair
12268,65,54,5208,6.76,6.73,4.38,HSI2_1.24_Fair
26623,65,55,16386,7.94,7.84,5.13,DSI1_2.02_Fair
6482,65,55,4057,6.11,6.04,3.95,EVS2_0.9_Fair
44301,65,55,1577,5.01,4.96,3.24,FVS1_0.5_Fair
8144,65,55,4355,6.31,6.27,4.09,HVVS2_1.01_Fair
15916,65,55,6364,7.15,7.24,4.68,ISI2_1.5_Good
6030,65,56,3965,6.27,6.23,4.06,DSI2_1_Fair
10004,65,56,4705,6.71,6.8,4.39,FSI2_1.22_Fair
15643,65,56,6272,7.35,7.26,4.8,FSI2_1.6_Fair
24397,65,56,12633,8.06,8.01,5.22,GSI2_2.11_Fair
23842,65,56,11923,8.09,7.98,5.21,GSI2_2.1_Fair
43563,65,56,1430,5.23,5.17,3.38,GVS2_0.58_Fair
53021,65,56,2599,5.85,5.88,3.81,HSI1_0.81_Good
50491,65,56,2268,5.6,5.5,3.61,HVS2_0.7_Fair
45909,65,56,1720,5.6,5.5,3.61,ISI1_0.7_Fair
15939,65,56,6375,7.22,7.14,4.67,ISI2_1.54_Fair
440,65,56,2815,6.08,6.04,3.94,JVS2_0.9_Fair
12945,65,57,5385,6.3,6.22,4.07,DSI1_1.01_Fair
48886,65,57,2038,5.53,5.58,3.61,ESI1_0.7_Good
11024,65,57,4916,6.93,6.89,4.49,ESI2_1.33_Fair
4436,65,57,3615,5.96,6.01,3.89,GSI1_0.9_Good
17138,65,57,6838,7.1,7.06,4.6,HSI1_1.5_Fair
17139,65,57,6838,7.1,7.06,4.6,HSI1_1.5_Fair
49489,65,57,2117,5.52,5.59,3.61,HSI1_0.7_Good
5739,65,57,3892,6.3,6.32,4.1,HSI2_1.03_Good
18203,65,57,7388,7.12,7.09,4.62,HSI2_1.52_Fair
21514,65,57,9610,8.01,7.96,5.19,ISI2_2_Fair
27196,65,57,17497,7.85,7.99,5.15,IVS2_2.01_Good
2352,65,57.2,3172,5.83,5.87,3.81,FVS2_0.84_Fair
40891,65,58,1176,4.98,4.9,3.21,ESI1_0.5_Fair
1184,65,58,2930,6.08,6.04,3.94,ESI2_0.9_Fair
12912,65,58,5376,6.21,6.16,4.02,EVS2_1_Fair
41051,65,58,1188,4.96,4.92,3.21,EVS2_0.5_Fair
24539,65,58,12829,7.06,7.12,4.61,EVS2_1.51_Fair
39946,65,58,492,3.85,3.9,2.52,EVVS2_0.24_Good
7644,65,58,4268,6.03,6.06,3.93,FVS2_0.9_Good
39945,65,58,492,3.89,3.93,2.54,FVVS2_0.24_Good
48943,65,58,2045,5.57,5.53,3.61,GSI1_0.71_Fair
51627,65,58,2396,6.65,6.59,4.3,II1_1.21_Fair
49555,65,58,2129,6.05,6.02,3.92,ISI2_0.91_Fair
15235,65,59,6115,6.19,6.14,4.01,FVS1_1_Fair
20251,65,59,8681,6.99,7.07,4.57,GSI1_1.51_Fair
48508,65,59,1982,5.57,5.5,3.6,GSI1_0.7_Fair
38846,65,59,1050,4.99,4.97,3.24,GSI1_0.5_Fair
46772,65,59,1803,5.54,5.5,3.59,HSI1_0.7_Fair
11581,65,59,5040,6.51,6.57,4.25,ISI1_1.2_Good
46576,65,59,1784,6.27,6.17,4.05,JI1_1_Fair
6960,65,59,4147,6.64,6.57,4.29,JSI1_1.21_Fair
2119,65,59,3119,6.34,6.24,4.08,JSI2_1.02_Fair
25152,65,60,13721,7.8,7.73,5.05,GSI2_2.01_Fair
3149,65,61,3332,6.05,6.02,3.92,ESI1_0.9_Fair
11943,65,61,5131,6.29,6.23,4.07,FSI1_1.01_Fair
27654,65,61,18604,7.9,7.79,5.11,HSI1_2_Ideal
934,65,61,2883,6.01,5.96,3.89,HSI2_0.9_Fair
7591,65,62,4256,6.09,6.04,3.94,ESI1_0.91_Fair
21301,65,64,9452,7.1,7.03,4.59,HVS2_1.51_Fair
51607,65.1,52,2394,5.64,5.57,3.65,FSI2_0.7_Fair
10440,65.1,54,4786,6.23,6.27,4.07,DSI1_1_Good
23136,65.1,54,11156,7.88,7.82,5.11,GSI2_2_Fair
6118,65.1,54,3980,6.47,6.44,4.2,JVS2_1.08_Fair
25696,65.1,55,644,4.63,4.68,3.03,DSI1_0.4_Fair
2820,65.1,55,3265,6.26,6.23,4.07,FSI2_1_Fair
2821,65.1,55,3265,6.26,6.23,4.07,FSI2_1_Fair
875,65.1,55,2872,5.88,5.97,3.86,GSI1_0.84_Good
48999,65.1,55,2049,5.69,5.65,3.69,HSI1_0.71_Fair
51464,65.1,55,2376,6.65,6.59,4.31,II1_1.2_Fair
45248,65.1,55.6,1659,5.44,5.5,3.56,IVS2_0.65_Fair
49541,65.1,56,2125,5.49,5.41,3.55,ESI1_0.7_Fair
19175,65.1,56,7928,7.1,7.03,4.61,ESI1_1.43_Fair
8738,65.1,56,4462,6.29,6.25,4.08,FSI1_1.02_Fair
3647,65.1,56,3437,6.08,6.05,3.95,FSI1_0.9_Fair
41577,65.1,56,1238,5.02,4.99,3.26,GVS2_0.5_Fair
14789,65.1,56,5950,6.2,6.15,4.02,GVS2_1.01_Fair
49462,65.1,56,2112,5.63,5.55,3.64,HSI1_0.71_Fair
25591,65.1,56,14430,7.86,7.77,5.09,HSI1_2_Fair
26834,65.1,56,16733,7.91,7.84,5.12,HSI1_2.01_Ideal
26288,65.1,56,15776,8.51,8.43,5.51,JSI2_2.52_Fair
13523,65.1,57,5544,6.3,6.32,4.11,DSI1_1.01_Good
51454,65.1,57,2376,5.64,5.6,3.66,DSI1_0.75_Fair
8773,65.1,57,4468,6.27,6.32,4.1,DSI2_1.01_Good
49385,65.1,57,2102,5.7,5.66,3.7,FSI2_0.75_Fair
40532,65.1,57,1147,5.65,5.55,3.65,GI1_0.72_Fair
1507,65.1,57,2993,6.27,6.22,4.07,GSI1_1.01_Fair
23314,65.1,57,11355,7.84,7.78,5.09,GSI2_2_Fair
4443,65.1,57,3617,6.43,6.36,4.16,HSI1_1.03_Fair
7898,65.1,57,4312,6.27,6.23,4.07,HVVS2_1_Fair
14173,65.1,57,5750,7.16,7.12,4.65,II1_1.51_Fair
49924,65.1,57,2184,5.65,5.77,3.72,IVS1_0.77_Fair
51278,65.1,57,2359,5.91,5.85,3.83,IVS2_0.84_Fair
42519,65.1,58,1323,5,4.96,3.24,DSI1_0.5_Fair
40690,65.1,58,1156,5.25,5.22,3.41,DSI2_0.58_Fair
40109,65.1,58,1114,5.04,4.94,3.25,ESI1_0.5_Fair
13804,65.1,58,5624,6.35,6.24,4.1,ESI1_1.03_Fair
39950,65.1,58,492,3.86,3.88,2.52,FIF_0.24_Good
11005,65.1,58,4915,6.62,6.56,4.29,FSI2_1.2_Fair
2898,65.1,58,3282,6.12,6.07,3.97,FSI2_0.92_Fair
48131,65.1,58,1939,6.05,5.99,3.92,GI1_0.9_Fair
3778,65.1,58,3461,6.29,6.21,4.07,GSI2_1.01_Fair
334,65.1,58,2803,5.56,5.59,3.63,GVS1_0.7_Good
51269,65.1,58,2358,5.86,5.81,3.8,HSI2_0.82_Fair
4538,65.1,58,3640,6.27,6.15,4.05,HSI2_1_Fair
22330,65.1,59,10374,7.1,7.01,4.59,DSI1_1.5_Fair
51224,65.1,59,2352,5.59,5.56,3.63,DSI1_0.71_Fair
4239,65.1,59,3575,6.3,6.23,4.08,ESI2_1_Fair
37702,65.1,59,994,5.01,4.92,3.23,FSI1_0.5_Fair
14290,65.1,59,5784,6.17,6.21,4.03,FVS2_1.01_Fair
20298,65.1,59,8711,8.55,8.39,5.53,GI1_2.5_Fair
968,65.1,59,2892,6.62,6.55,4.29,HI1_1.19_Fair
24960,65.1,59,13442,7.83,7.77,5.08,HSI1_2_Fair
49580,65.1,59,2133,5.84,5.81,3.79,HSI2_0.83_Fair
38504,65.1,59,1031,4.81,4.87,3.15,HVS1_0.47_Good
40874,65.1,59,1175,5.02,5.06,3.28,HVS2_0.5_Fair
29543,65.1,59,704,4.58,4.63,3,HVS2_0.4_Fair
36021,65.1,59,922,4.4,4.32,2.84,HVVS2_0.33_Fair
11584,65.1,59,5040,7.12,6.96,4.58,II1_1.5_Fair
14322,65.1,59,5801,7.13,7.09,4.63,JSI2_1.51_Fair
4989,65.1,60,3740,6.19,6.1,4,FSI2_1_Fair
20460,65.1,60,8800,7.5,7.46,4.87,ISI2_1.71_Fair
8849,65.1,61,4480,6.27,6.24,4.07,ESI1_1.01_Fair
8575,65.1,61,4435,6.15,6.08,3.98,ESI1_1_Fair
9,65.1,61,337,3.87,3.78,2.49,EVS2_0.22_Fair
45124,65.1,63,1651,5.71,5.65,3.7,DSI2_0.77_Fair
8591,65.1,63,4439,6.02,6,3.91,DVS2_0.91_Fair
11805,65.2,52,5090,6.31,6.29,4.11,FVS2_1.01_Fair
1097,65.2,54,2912,6.3,6.22,4.08,HSI2_1_Fair
12793,65.2,54,5334,6.78,6.71,4.41,HSI2_1.27_Fair
42371,65.2,55,1304,5.05,5.01,3.28,DSI1_0.51_Fair
39327,65.2,55,1071,5.04,5.02,3.28,GSI1_0.51_Fair
23584,65.2,55,11600,7.9,7.85,5.13,HSI2_2_Fair
49388,65.2,55.5,2103,5.52,5.58,3.62,FSI2_0.71_Fair
4517,65.2,56,3634,6.27,6.21,4.07,DSI2_1_Fair
43,65.2,56,403,3.99,4.02,2.61,DVS2_0.26_good
7587,65.2,56,4256,6.3,6.12,4.05,ESI2_1_Fair
44700,65.2,56,1613,4.86,4.89,3.18,EVVS1_0.47_Good
30342,65.2,56,727,4.95,4.89,3.21,GI1_0.5_Fair
49495,65.2,56,2117,5.63,5.54,3.64,GSI2_0.7_Fair
24664,65.2,56,13007,7.97,7.93,5.19,GSI2_2.1_Fair
17016,65.2,56,6793,6.61,6.67,4.33,GVS2_1.2_Good
4954,65.2,56,3733,6.23,6.19,4.05,HVS2_1.01_Fair
24491,65.2,56,12765,7.92,7.87,5.15,HVS2_2_Fair
22541,65.2,56,10577,9.11,9.02,5.91,II1_3.02_Fair
5466,65.2,56,3836,6.21,6.27,4.07,ISI1_1_Good
4050,65.2,56,3530,6.42,6.35,4.16,ISI2_1.03_Fair
13455,65.2,56,5524,6.9,7.02,4.54,JSI1_1.35_Fair
17736,65.2,56,7139,7.16,7.11,4.65,JVS1_1.51_Fair
47816,65.2,56.2,1902,5.19,5.23,3.4,FVVS2_0.57_Fair
4934,65.2,57,3730,6.08,6.04,3.95,DSI1_0.91_Fair
15129,65.2,57,6081,6.23,6.19,4.05,DVS2_1.01_Fair
40487,65.2,57,1141,4.96,4.91,3.22,ESI2_0.5_Fair
41102,65.2,57,1193,5.03,5.09,3.3,FSI1_0.51_Fair
5471,65.2,57,3837,6.33,6.24,4.1,FSI2_1.01_Fair
14009,65.2,57,5700,6.19,6.23,4.05,FVS2_1.01_Good
53880,65.2,57,2745,6.25,6.23,4.07,GSI2_1.04_Fair
50695,65.2,57,2290,5.56,5.52,3.61,GVS1_0.7_Fair
50909,65.2,58,2318,5.57,5.54,3.62,ESI1_0.7_Fair
15529,65.2,58,6221,6.86,6.79,4.45,ESI2_1.32_Fair
4757,65.2,58,3688,6.14,6.12,3.99,FSI2_0.96_Fair
36820,65.2,58,956,5.57,5.49,3.61,GI1_0.7_Fair
4642,65.2,58,3669,6,6.06,3.93,GSI1_0.9_Good
1325,65.2,58,2959,5.7,5.6,3.69,GVVS2_0.74_Fair
48995,65.2,58,2048,5.49,5.55,3.6,HSI1_0.7_Fair
22165,65.2,58,10206,7.12,7.06,4.62,HVS2_1.5_Fair
46198,65.2,58,1749,5.6,5.56,3.64,ISI1_0.7_Fair
17592,65.2,58,7080,7.28,7.24,4.73,ISI2_1.59_Fair
10665,65.2,58,4838,6.67,6.58,4.32,JSI1_1.2_Fair
52752,65.2,59,2560,5.58,5.55,3.63,DVS2_0.7_Fair
31721,65.2,59,772,4.2,4.18,2.73,DVVS2_0.3_Fair
33402,65.2,59,828,4.75,4.82,3.12,ESI1_0.47_Fair
9062,65.2,59,4516,6.28,6.27,4.09,ESI2_1_Fair
24276,65.2,59,12500,8.58,8.51,5.57,FSI2_2.58_Fair
2758,65.2,59,3250,6.05,6.01,3.93,GSI1_0.9_Fair
22459,65.2,59,10483,7.74,7.69,5.03,ISI2_2_Fair
3443,65.2,60,3387,6,5.96,3.9,IVS1_0.9_Fair
5621,65.2,61,3875,6.01,5.98,3.91,EVS2_0.9_Fair
6026,65.2,62,3965,6.19,6.08,4.01,GSI1_1_Fair
1516,65.3,51,2996,6.05,5.98,3.93,FSI2_0.91_Fair
52019,65.3,53,2445,5.64,5.58,3.67,FSI2_0.71_Ideal
11540,65.3,53,5028,6.74,6.68,4.38,FSI2_1.21_Fair
48449,65.3,54,1974,5.58,5.54,3.63,FSI1_0.7_Fair
7311,65.3,55,4205,6.33,6.19,4.09,DSI2_1.01_Fair
49189,65.3,55,2075,5.6,5.49,3.62,FSI2_0.7_Fair
125,65.3,55,2762,5.63,5.58,3.66,FVS2_0.7_Fair
47503,65.3,55,1865,5.58,5.54,3.63,HSI1_0.7_Fair
22735,65.3,55,10752,7.88,7.79,5.12,HSI2_2_Fair
935,65.3,55,2884,6.32,6.27,4.11,ISI2_1.03_Fair
5133,65.3,55,3763,6.34,6.25,4.11,IVS1_1_Fair
37734,65.3,55,996,4.97,4.96,3.24,JVS2_0.51_Fair
48611,65.3,56,1998,5.57,5.54,3.63,ESI2_0.7_Fair
17899,65.3,56,7226,6.19,6.24,4.06,EVVS2_1_Good
46962,65.3,56,527,4.53,4.47,2.94,FSI1_0.37_Fair
14455,65.3,56,5833,6.28,6.25,4.09,FVS1_1_Fair
42792,65.3,56,1350,5.21,5.26,3.42,GSI1_0.6_Good
37852,65.3,56,1002,4.83,4.76,3.13,GVS2_0.46_Fair
22755,65.3,56,10772,7.95,7.86,5.16,HSI2_2.01_Fair
34218,65.3,56,855,4.91,5.01,3.24,ISI2_0.5_Good
38470,65.3,56,1030,5.05,5,3.28,JVS2_0.52_Fair
17537,65.3,57,7056,7.15,7.09,4.65,FSI2_1.5_Fair
42708,65.3,57,1339,4.93,4.97,3.23,FVS2_0.5_Good
25244,65.3,57,13853,7.15,7.12,4.66,FVS2_1.5_Fair
53387,65.3,57,2662,5.78,5.85,3.8,GSI1_0.8_Good
51119,65.3,57,2338,5.58,5.47,3.61,GVS2_0.7_Fair
7592,65.3,57,4256,6.33,6.23,4.1,HSI1_1.01_Fair
52574,65.3,57,2536,5.98,5.93,3.89,ISI2_0.9_Fair
2366,65.3,57,3175,6.33,6.12,4.08,JSI1_1_Fair
15921,65.3,58,6366,6.29,6.24,4.09,DVS2_1.01_Fair
40423,65.3,58,1134,4.99,4.91,3.23,ESI1_0.5_Fair
2894,65.3,58,3282,6.08,6.04,3.96,FSI2_0.92_Fair
8485,65.3,58,4417,6.14,6.2,4.03,GSI1_1.01_Fair
5239,65.3,58,3787,6.33,6.22,4.1,GSI2_1.02_Fair
19277,65.3,58,8001,7.14,7.1,4.65,HSI1_1.52_Fair
53516,65.3,58,2686,5.78,5.73,3.76,HVS2_0.8_Fair
7897,65.3,58,4312,6.25,6.18,4.06,HVVS2_1_Fair
30643,65.3,58,735,4.62,4.66,3.03,IVS1_0.41_Fair
10689,65.3,59,4844,6.13,6.19,4.02,ESI1_1.01_Fair
5476,65.3,59,3838,6.28,6.22,4.08,ESI2_1.02_Fair
5624,65.3,59,3876,6.3,6.25,4.1,ESI2_1.03_Fair
14565,65.3,59,5882,6.15,6.1,4,EVS2_1.01_Fair
7930,65.3,59,4317,6.28,6.24,4.09,FSI2_1.01_Fair
15981,65.3,59,6397,6.25,6.21,4.07,FVS1_1_Fair
40440,65.3,59,1138,5.5,5.47,3.58,GI1_0.7_Fair
582,65.3,59,2834,6.07,6,3.94,GSI2_0.9_Fair
14245,65.3,59,5771,6.52,6.44,4.23,HSI1_1.13_Fair
6961,65.3,60,4147,6.6,6.51,4.28,JSI1_1.21_Fair
3127,65.3,61,3326,6,5.95,3.9,FSI1_0.9_Fair
53674,65.3,61,2710,5.58,5.48,3.61,GVVS2_0.7_Fair
5596,65.3,61,3869,6.23,6.18,4.05,HSI1_1.01_Fair
884,65.3,61,2873,5.98,5.94,3.89,ISI1_0.9_Fair
3589,65.3,61,3422,6.33,6.13,4.03,JVS2_1_Fair
20552,65.3,62,8869,7.16,7.09,4.65,ESI1_1.51_Fair
4512,65.3,62,3633,6.33,6.25,4.11,GSI2_1.06_Fair
2883,65.3,62,3278,6.11,6.01,3.96,HSI1_0.91_Fair
473,65.3,62,2818,6.34,6.12,4.08,HSI2_1_Fair
51343,65.3,76,2362,5.52,5.13,3.35,GSI1_0.79_Fair
24339,65.4,53,12606,7.12,7.1,4.65,DVS2_1.5_Fair
6413,65.4,53,4040,5.73,5.71,3.74,DVVS2_0.74_Fair
24519,65.4,55,12799,7.87,7.93,5.17,ESI2_2.04_Fair
31996,65.4,55,776,4.25,4.22,2.77,FVS2_0.3_Fair
51786,65.4,56,2414,5.68,5.6,3.69,DVS2_0.72_Fair
42254,65.4,56,1293,4.85,4.9,3.19,EVS1_0.47_Good
14916,65.4,56,6004,6.18,6.23,4.06,EVS2_1.01_Good
19161,65.4,56,7918,6.28,6.2,4.08,EVVS2_1_Fair
14669,65.4,56,5919,7.2,7.08,4.67,FSI2_1.51_Fair
3442,65.4,56,3387,6.11,6.04,3.97,HSI1_0.9_Fair
26321,65.4,56,15824,8.35,8.29,5.44,JSI2_2.4_Fair
20303,65.4,57,8716,6.2,6.16,4.04,DVVS2_1.01_Fair
26203,65.4,57,15584,7.14,7.07,4.65,EVS1_1.5_Fair
43235,65.4,57,1397,5.01,4.81,3.21,EVS2_0.5_Fair
38842,65.4,57,1049,4.61,4.54,2.99,EVS2_0.39_Fair
2227,65.4,57,3145,6.04,5.95,3.92,GSI1_0.9_Fair
51467,65.4,57,2376,6.01,5.97,3.98,GSI2_0.9_Fair
49465,65.4,57,2112,6.28,6.2,4.08,II1_1_Fair
26573,65.4,58,16280,7.9,7.84,5.15,FSI1_2.03_Fair
18726,65.4,58,7644,7.17,7.1,4.67,FSI2_1.5_Fair
53273,65.4,58,2648,5.63,5.68,3.7,FVS2_0.75_Fair
25726,65.4,58,14646,7.91,7.88,5.16,HSI1_2.03_Fair
17823,65.4,58,7186,7.22,7.17,4.7,JVS1_1.52_Fair
